OBJECTID,FACILITYID,SUBTYPE,UNITTYPE,OWNER,LIFECYCLESTATUS,INSTALLDATE,DIAMETER_INCHES,FLAPGATE,TRASH_RACK,INVERT1,INVERT2,INVERT3,GROUNDELEVATION,ENABLED,x,y
2453,897137STOF,1,Flaired End Section,PRIV,ACT,10/7/2016 12:00:00 AM,,,,5284.67,,,,1,3162092.60999957,1703963.29954679
2454,615324STOF,3,Other,DPUB,ACT,,,,,,,,,1,3142754.57059173,1703978.82674672
2455,11587STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3142567.26519206,1704005.52518412
2456,1398965STOF,1,Flared End Section,PRIV,ACT,9/19/2016 12:00:00 AM,,,,,,,,1,3159927.09923872,1704032.51167871
2457,11555STOF,3,Other,PRIV,ABND,,,,,5265.41,,,,0,3175603.45469698,1704047.19275172
2458,1398963STOF,1,Flared End Section,PRIV,ACT,9/19/2016 12:00:00 AM,,,,,,,,1,3159908.55793723,1704063.95157647
2459,744767STOF,1,Flaired End Section,PRIV,ACT,6/6/2011 12:00:00 AM,,,,5290.32,5290.37,,,1,3169621.02834165,1704070.91383289
2460,1461401STOF,3,Other,DPUB,ACT,,,,,5148.4,,,,1,3143074.72513515,1704106.63029689
2461,1629996STOF,3,Other,PRIV,ACT,2/22/2021 12:00:00 AM,,,,5294.8,,,,1,3157599.24168973,1704108.90325822
2462,11487STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3143133.17154056,1704114.00626639
2463,615339STOF,3,Other,DPUB,ACT,,,,,,,,,1,3143174.30203573,1704136.45700888
2464,1398960STOF,1,Flared End Section,PRIV,ACT,9/19/2016 12:00:00 AM,,,,5282.23,,,,1,3159902.60519323,1704158.67349988
2465,615344STOF,3,Other,DPUB,ACT,,,,,,,,,1,3143253.64833373,1704167.68365246
2466,407701STOF,2,Headwall,DPUB,ACT,12/30/1899 12:00:00 AM,,,,5153.08,5149.12,,,1,3143112.92847081,1704169.48942313
2467,1398962STOF,1,Flared End Section,PRIV,ACT,9/19/2016 12:00:00 AM,,,,5281.85,,,,1,3159934.80755664,1704175.42773147
2468,801325STOF,1,Flared End Section,PRIV,ACT,8/1/2011 12:00:00 AM,,,,5281.39,,,,1,3160127.45251256,1704176.72562914
2469,1398944STOF,2,Headwall,PRIV,ACT,9/19/2016 12:00:00 AM,,,,,,,,1,3159937.0782214,1704190.01825346
2470,615354STOF,3,Other,DPUB,ACT,,,,,,,,,1,3143417.97215205,1704214.2675488
2471,615349STOF,3,Other,DPUB,ACT,,,,,,,,,1,3143350.91191873,1704231.67269771
2472,615359STOF,3,Other,DPUB,ACT,,,,,,,,,1,3143467.11608264,1704242.93448621
